% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, further/more values", seed=925118, Wed Apr 16 15:51:52 2025, <python>{}</python>
16 320 0.18314165181436937 2.036865025456966 -16.890099909242714 -1.6889212377959307e+01 -16.88670786149314 -16.882173172779815 0.0026235612896101657   
17 340 0.17904262516488967 2.1505596456444955 -16.890320326753432 -1.6890320326753432e+01 -16.887724146736986 -16.882344130262304 0.0033059280739919927   
18 360 0.15585519335596273 2.568325431139043 -16.890355426967584 -1.6890355426967584e+01 -16.88957121541956 -16.887389823638426 0.00099839172099081   
19 380 0.1284315661450559 2.62353287857441 -16.890355426967584 -1.6890333780608746e+01 -16.889918903884393 -16.888427031594304 0.0006945968490832399   
20 400 0.10848739702763202 2.805791309455755 -16.89036309725216 -1.6890363097252159e+01 -16.890110843874954 -16.889491973094774 0.00033632276489115043   
21 420 0.09420708089010185 2.8841684859344503 -16.8903785654546 -1.6890378565454601e+01 -16.890254613551974 -16.88983599546482 0.00022834452932585236   
22 440 0.08076579388494601 2.2735778083888447 -16.8903785654546 -1.6890373843798617e+01 -16.890318987280416 -16.890215535292672 6.0381313268464964e-05   
23 460 0.06713335459787824 1.9516353961736037 -16.8903785654546 -1.6890375974108700e+01 -16.890366861639322 -16.89031338408474 2.2401739684596578e-05   
24 480 0.06074743348456295 1.907491413411814 -16.890378626753154 -1.6890378626753154e+01 -16.890371772794076 -16.890348770508055 7.410741755364825e-06   
25 500 0.058975955016351556 2.027529887188024 -16.890378626753154 -1.6890378227702669e+01 -16.890371343190377 -16.89036264630711 7.251831110721696e-06   
26 520 0.052063278963977166 2.3667315401166906 -16.89038348520113 -1.6890383485201131e+01 -16.89037608396029 -16.890366916333623 5.500158412274914e-06   
27 540 0.04237669364503873 2.1518441803872657 -16.89038348520113 -1.6890383262661206e+01 -16.890375126773392 -16.89036483425661 4.317716772561653e-06   
28 560 0.0419477232722604 2.0169496712220094 -16.89038348520113 -1.6890380181095498e+01 -16.890376733575252 -16.89037116167398 3.1327025560301536e-06   
29 580 0.03834977363284087 1.8814217103825066 -16.89038348520113 -1.6890378852038541e+01 -16.890376366267187 -16.89036835921315 3.1922402001782757e-06   
30 600 0.03438270360295978 2.350165978261903 -16.89038348520113 -1.6890380707952978e+01 -16.890375993973862 -16.890370655854618 4.810546105460389e-06   
31 620 0.03372906293012476 1.9234610909254637 -16.89038348520113 -1.6890379781250228e+01 -16.89037631946202 -16.890372355031573 3.931937946788366e-06   
32 640 0.027946023184858528 1.957403343647373 -16.89038348520113 -1.6890380672088117e+01 -16.89037561809819 -16.890369926705773 2.6812580529167462e-06   
33 660 0.02989055735138134 1.8403703768334885 -16.89038348520113 -1.6890383143268913e+01 -16.890376543552094 -16.890372092007045 3.543911095249541e-06   
34 680 0.022427058249141978 1.993850018062728 -16.89038348520113 -1.6890380521973036e+01 -16.89037549414827 -16.89036864402036 4.399161760204606e-06   
35 700 0.018949371746783725 2.5393115801345787 -16.89038348520113 -1.6890378361211880e+01 -16.890376284042997 -16.890372955699505 2.6610070946730957e-06   
36 720 0.016246435438689987 1.8797387560219954 -16.89038348520113 -1.6890380308393500e+01 -16.89037665553365 -16.89037037617527 2.8382032368767796e-06   
37 740 0.015625124293260857 1.848631901825399 -16.89038348520113 -1.6890382267737781e+01 -16.890377055707646 -16.890372369452464 2.5408027362061603e-06   
38 760 0.01679217452819393 2.62592823689472 -16.89038348520113 -1.6890381012272851e+01 -16.89037698356973 -16.890368609165307 4.063950154176155e-06   
39 780 0.016143876692129196 2.144704840158481 -16.89038348520113 -1.6890383420380495e+01 -16.89037595178211 -16.890372627956417 4.01841054298302e-06   
40 800 0.01523414810202104 1.645078742673335 -16.89038348520113 -1.6890379630479451e+01 -16.890375884069595 -16.890371636015814 3.472902680101697e-06   
41 820 0.019699880769102843 1.802598860119702 -16.89038348520113 -1.6890378647055414e+01 -16.890374842333554 -16.89037284911359 2.823102562388158e-06   
42 840 0.020885686553407157 2.0957929351925655 -16.89038348520113 -1.6890379855868460e+01 -16.890376066264423 -16.89037106766783 4.954941246637645e-06   
43 860 0.02141339475729934 2.522158629219079 -16.89038348520113 -1.6890381267285346e+01 -16.890376085482472 -16.890371636015814 3.975026636737766e-06   
44 880 0.017630944279115157 2.9827483243460042 -16.89038348520113 -1.6890378237658656e+01 -16.890375660933103 -16.890372861551665 2.5646205656926213e-06   
45 900 0.0173695375799309 2.7717122684517266 -16.89038348520113 -1.6890381844897931e+01 -16.890375505787727 -16.890370919936686 2.9469846438701097e-06   
46 920 0.015128683878076423 2.3487783686735844 -16.89038348520113 -1.6890380942569298e+01 -16.890376651817682 -16.890369326469013 5.029472465167828e-06   
47 940 0.013278671018184527 2.00035983949695 -16.89038348520113 -1.6890381481062501e+01 -16.89037512770382 -16.89037062393861 3.048128512261883e-06   
48 960 0.012596288341336036 1.4785385468899352 -16.89038348520113 -1.6890383022447832e+01 -16.890375723838037 -16.89037139950587 4.924388200322483e-06   
49 980 0.009749715422556007 1.4094297895177568 -16.89038348520113 -1.6890378954113679e+01 -16.890376487396132 -16.89037048397514 3.1843346377513626e-06   
50 1000 0.012946286322527218 1.6846404496958343 -16.89038348520113 -1.6890380873158939e+01 -16.890377266270207 -16.890370418466368 3.209567211115427e-06   
51 1020 0.011150502919547601 1.593917753265647 -16.89038348520113 -1.6890381393941041e+01 -16.890376587132444 -16.89037084495534 2.535034060002772e-06   
52 1040 0.009642438238857586 1.9594886678363566 -16.89038348520113 -1.6890378985068196e+01 -16.890374557708213 -16.890372514982452 3.0253392253598577e-06   
53 1060 0.011547514612362841 2.5908145775141906 -16.89038348520113 -1.6890378450313520e+01 -16.890375726465827 -16.890372137084846 3.28530883209055e-06   
54 1080 0.015296624791387086 4.02497092662064 -16.89038348520113 -1.6890380914364872e+01 -16.89037603005345 -16.890370440366503 3.106341463166018e-06   
55 1100 0.016121994773045316 6.3056113368490525 -16.89038348520113 -1.6890380914364872e+01 -16.890375929275148 -16.89037195513766 2.733563142953699e-06   
56 1120 0.014308012168539544 7.464638024820366 -16.89038348520113 -1.6890379676068267e+01 -16.8903761075423 -16.89037206937233 3.6889950649765524e-06   
57 1140 0.01099719094425722 6.5661750092118485 -16.89038348520113 -1.6890379409522751e+01 -16.89037650967154 -16.890373336762522 2.611181564304843e-06   
58 1160 0.013774016813678954 6.157590499535687 -16.89038348520113 -1.6890381948683686e+01 -16.890375594825485 -16.8903692929002 3.5530739239675313e-06   
59 1180 0.016925511215501152 7.6456257115065265 -16.89038348520113 -1.6890381349997053e+01 -16.89037595178211 -16.890373428738613 3.357439418039121e-06   
60 1200 0.013503566870119558 12.40946323223563 -16.89038348520113 -1.6890378538393129e+01 -16.890375347512393 -16.890370162023697 3.825687254987997e-06   
61 1220 0.012945700289484762 14.686513300188711 -16.89038348520113 -1.6890379833617004e+01 -16.890376542964887 -16.890372137084846 2.94037021220106e-06   
62 1240 0.01104204968295601 15.290793945604186 -16.89038348520113 -1.6890381774318865e+01 -16.89037473463395 -16.890371233817646 4.645542368564293e-06   
63 1260 0.014159701754716522 13.429029344162695 -16.89038348520113 -1.6890381514937864e+01 -16.890376041171194 -16.890372336773055 3.8480305377674995e-06   
64 1280 0.01534732801652158 21.84410452161641 -16.89038348520113 -1.6890379698766861e+01 -16.89037639765573 -16.890373665313227 2.274761609299958e-06   
65 1300 0.013974460786848499 20.346954295369205 -16.89038348520113 -1.6890380052848034e+01 -16.890375974225197 -16.890373359852358 3.329815299935035e-06   
66 1320 0.012266452187411842 17.804413932993484 -16.89038348520113 -1.6890381685057537e+01 -16.89037672891241 -16.890373107597465 2.6097004237612964e-06   
67 1340 0.010255211738070707 22.264085150558227 -16.89038348520113 -1.6890382370616109e+01 -16.890375895394936 -16.89037300602869 2.131021020090884e-06   
68 1360 0.009598809377324867 27.445968705194254 -16.89038348520113 -1.6890382164699581e+01 -16.89037773455198 -16.890369806097084 2.992307372551295e-06   
69 1380 0.0077579769811247454 38.99808212105453 -16.89038348520113 -1.6890379253035967e+01 -16.890375404398604 -16.890370162023697 3.967571423402205e-06   
70 1400 0.0076754037336202756 36.24374257004075 -16.89038348520113 -1.6890381171666029e+01 -16.890377311747237 -16.890370127951854 4.505707750013244e-06   
71 1420 0.006535062362783319 33.46171997707038 -16.890383981796795 -1.6890383981796795e+01 -16.890376706354687 -16.890371440966792 3.431843623502573e-06   
72 1440 0.0059587475176434024 23.51782210286485 -16.890383981796795 -1.6890382085785483e+01 -16.890377311747237 -16.890370150682383 4.254789441660023e-06   
73 1460 0.004674022078920471 23.871506166494612 -16.890383981796795 -1.6890379698766861e+01 -16.890374902012056 -16.890370105157448 4.305733021681135e-06   
74 1480 0.005601432561070895 33.94117456401217 -16.890383981796795 -1.6890380612676722e+01 -16.890376820725955 -16.890370139325103 3.58622653706675e-06   
75 1500 0.005744523002532694 52.04015949948666 -16.890383981796795 -1.6890378739423884e+01 -16.890375815782185 -16.890370653015037 3.5577030850220126e-06   
76 1520 0.005046261572936817 55.87960021502923 -16.890383981796795 -1.6890380566992089e+01 -16.890376797979457 -16.890372035300487 3.29507418683761e-06   
77 1540 0.003721952718953309 69.53543524809167 -16.890383981796795 -1.6890382531406587e+01 -16.890375769937865 -16.890368654648466 3.117921810513735e-06   
78 1560 0.003964091030987371 65.96363264691017 -16.890383981796795 -1.6890379196389294e+01 -16.89037629547613 -16.89037298328219 2.421222710324855e-06   
79 1580 0.0034230120743118874 87.79416718587237 -16.890383981796795 -1.6890380612676722e+01 -16.890376318294493 -16.890372537704998 4.75693445878278e-06   
80 1600 0.004468324731103387 87.99652498200963 -16.890383981796795 -1.6890379676068267e+01 -16.890377266270207 -16.89037441094586 2.375636391604985e-06   
81 1620 0.005089981932840087 60.42117090563452 -16.890383981796795 -1.6890378682517710e+01 -16.890375347512393 -16.890371532815127 3.1122486596757426e-06   
82 1640 0.0072071552446511455 81.16040383311173 -16.890383981796795 -1.6890379653305800e+01 -16.890375370314786 -16.890370573430232 2.8153962077226424e-06   
83 1660 0.006044883258311419 94.6169191802939 -16.890383981796795 -1.6890380578437203e+01 -16.8903757814229 -16.890368654648466 1.6732107468442337e-06   
84 1680 0.005640129246156882 94.32312211935631 -16.890383981796795 -1.6890381103737926e+01 -16.890375358921574 -16.89037105312318 4.305801887483085e-06   
85 1700 0.00621334319583726 89.40519095953377 -16.890383981796795 -1.6890380601279517e+01 -16.89037624964778 -16.890371989647793 3.380659503449124e-06   
86 1720 0.006346745469912611 49.92355961523462 -16.890383981796795 -1.6890380601279517e+01 -16.890376306893298 -16.890371018787846 2.6097937428914975e-06   
87 1740 0.0048920659471602046 55.45862879859674 -16.890383981796795 -1.6890378671088570e+01 -16.89037487923362 -16.890370596248594 3.135103447959864e-06   
88 1760 0.003938601245706142 54.7678106569697 -16.890383981796795 -1.6890381080967472e+01 -16.890373919854714 -16.89037008229916 2.87817265132162e-06   
89 1780 0.00472777740596367 49.89539366611088 -16.890383981796795 -1.6890381080967472e+01 -16.890376318294493 -16.89037296047181 2.609769790495875e-06   
90 1800 0.005319079399694135 46.767826950228695 -16.890383981796795 -1.6890381080967472e+01 -16.890376775169077 -16.890371018787846 2.3870400838177375e-06   
91 1820 0.006553629857565816 41.09167120573054 -16.890383981796795 -1.6890378671088570e+01 -16.890375827203346 -16.89037296047181 3.0951573464221838e-06   
92 1840 0.005699645794311062 32.721269699418734 -16.890383981796795 -1.6890379630479451e+01 -16.890374399544665 -16.890371989647793 2.1415049893391824e-06   
93 1860 0.005340622855173643 34.710388171460956 -16.890383981796795 -1.6890383468003066e+01 -16.890375358921574 -16.89037200108492 3.8203938714787e-06   
94 1880 0.004702742404754456 42.00164233290376 -16.890383981796795 -1.6890381560654433e+01 -16.890377266270207 -16.89037104169404 4.288686120901275e-06   
95 1900 0.005321550964737778 49.943522102975535 -16.890383981796795 -1.6890380612676722e+01 -16.890375358921574 -16.890370105157448 4.083059707227221e-06   
96 1920 0.005475793392905348 64.30163038700971 -16.890383981796795 -1.6890380612676722e+01 -16.890375827203346 -16.890371018787846 3.089462239813656e-06   
97 1940 0.005182439063759992 69.6009134210408 -16.890383981796795 -1.6890381080967472e+01 -16.890375370314786 -16.890370105157448 3.1122701180663626e-06   
98 1960 0.004868919982204457 82.94172589426296 -16.890383981796795 -1.6890380601279517e+01 -16.890375347512393 -16.890370596248594 3.814697265625e-06   
99 1980 0.004528420505203599 66.86451199979061 -16.890383981796795 -1.6890383468003066e+01 -16.890376306893298 -16.890371532815127 3.1008684260314112e-06   
100 2000 0.006208993867023101 56.88168206367373 -16.890383981796795 -1.6890379641900612e+01 -16.89037487923362 -16.890371532815127 3.814697265625e-06   
101 2020 0.006554809437241123 48.26060462598561 -16.890383981796795 -1.6890383468003066e+01 -16.89037487923362 -16.89037200108492 4.779790245379445e-06   
102 2040 0.006639363801860027 41.27922803438938 -16.890383981796795 -1.6890378693930884e+01 -16.890376306893298 -16.890374399544665 1.89594743460475e-06   
103 2060 0.006787411161876251 35.871297572790596 -16.890383981796795 -1.6890379641900612e+01 -16.890374867820444 -16.890370127951854 3.335007313864935e-06   
104 2080 0.006498823649230336 39.69947188468483 -16.890383981796795 -1.6890381560654433e+01 -16.890375347512393 -16.890370105157448 3.820397864728875e-06   
105 2100 0.004824448565147015 45.664619882877126 -16.890383981796795 -1.6890381080967472e+01 -16.890376306893298 -16.890371532815127 2.6439913440867713e-06   
106 2120 0.0035621239377977374 53.35010072951577 -16.890383981796795 -1.6890383468003066e+01 -16.890376306893298 -16.8903705848474 3.814697265625e-06   
107 2140 0.0036713182201890703 54.27307332269058 -16.890383981796795 -1.6890379641900612e+01 -16.890375347512393 -16.8903705848474 2.8667270406401713e-06   
108 2160 0.004543186168058596 76.64706641263487 -16.890383981796795 -1.6890383468003066e+01 -16.890376775169077 -16.89037344016376 4.305801887483085e-06   
109 2180 0.005070178921929251 85.92334721248433 -16.890383981796795 -1.6890383468003066e+01 -16.890376797979457 -16.890370105157448 4.528527608016475e-06   
110 2200 0.005926054449981755 84.18654387518202 -16.890383981796795 -1.6890381080967472e+01 -16.890375358921574 -16.89037246934573 3.346415493155064e-06   
111 2220 0.005526547052038533 89.23921341176926 -16.890383981796795 -1.6890378693930884e+01 -16.890374388127498 -16.890370105157448 2.872435626244396e-06   
112 2240 0.004898216672061287 86.20127569413272 -16.890383981796795 -1.6890379641900612e+01 -16.890374399544665 -16.890369614041347 3.0951598404271863e-06   
113 2260 0.0043351164082831945 71.49336384780145 -16.890383981796795 -1.6890383468003066e+01 -16.890376306893298 -16.890370105157448 3.34641799071278e-06   
114 2280 0.0038830255319332618 81.70877915050426 -16.890383981796795 -1.6890380601279517e+01 -16.890375347512393 -16.890373428738613 2.3927461683115325e-06   
115 2300 0.003690308457681642 75.49302977416222 -16.890383981796795 -1.6890379641900612e+01 -16.890375827203346 -16.89037344016376 3.1008684260314112e-06   
116 2320 0.004859471670044446 70.72608227200703 -16.890383981796795 -1.6890380601279517e+01 -16.89037678658225 -16.890373919854714 2.8667285398853437e-06   
117 2340 0.004255469012433481 37.79394852610007 -16.890383981796795 -1.6890379641900612e+01 -16.890376306893298 -16.89037344016376 3.586266466015786e-06   
118 2360 0.003172254308328149 27.61313930175856 -16.890383981796795 -1.6890379641900612e+01 -16.890376306893298 -16.890373919854714 1.6675036569324675e-06   
119 2380 0.0025604241772145615 29.321054453006536 -16.890383981796795 -1.6890379641900612e+01 -16.89037678658225 -16.89037344016376 1.9073486328125e-06   
120 2400 0.0025583947252689975 26.86155686701963 -16.890383981796795 -1.6890379641900612e+01 -16.890376306893298 -16.89037344016376 2.3870375862600213e-06   
121 2420 0.0028007646769174503 31.233151228682715 -16.890383981796795 -1.6890379641900612e+01 -16.89037773455198 -16.89037344016376 3.335007313864935e-06   
122 2440 0.002605656976710182 29.944170288581564 -16.890383981796795 -1.6890379641900612e+01 -16.890376306893298 -16.89037344016376 5.7220458984375e-06   
123 2460 0.003191082937591449 20.270297150263893 -16.890383981796795 -1.6890379641900612e+01 -16.890379641900612 -16.89037344016376 3.335007313864935e-06   
124 2480 0.0032771155174439923 14.432640607803902 -16.890383981796795 -1.6890379641900612e+01 -16.890379641900612 -16.890373919854714 1.9073486328125e-06   
125 2500 0.002671038839335116 8.336074150620881 -16.890383981796795 -1.6890379641900612e+01 -16.890379641900612 -16.89037344016376 1.9073486328125e-06   
126 2520 0.0022169182331904396 7.138575674249003 -16.890383981796795 -1.6890379641900612e+01 -16.890379641900612 -16.89037344016376 0.0   
127 2540 0.002051141155726174 5.404695442835819 -16.890383981796795 -1.6890379641900612e+01 -16.890379641900612 -16.890379641900612 0.0   
