% # columns="iter, evals, sigma, 0, fitness, xbest" seed=611588, Thu Apr 24 11:59:44 2025, <python>{}</python>
1 20 0.32916901957908207 0 -14.056885068822218 0.388390036889654 0.19475034855086024
2 40 0.5215875305272979 0 -16.762636295023746 0.5964045524809833 0.5163739411582686
3 60 0.6935350670324373 0 -16.744882080069978 0.3610167592121214 0.756346628208445
4 80 0.6242817160715946 0 -16.6720248805454 0.5436050037558693 0.4746040207623143
5 100 0.5946618407157603 0 -16.690483849824933 0.3171793053165699 0.7321896874201087
6 120 0.5587874874065476 0 -16.80040463239219 0.5880504485244389 0.5580270090554634
7 140 0.489604313500138 0 -16.809424788722723 0.5695748032224758 0.6222993091869098
8 160 0.49762078350288647 0 -16.852575258641203 0.44289833499420994 0.6737755333108879
9 180 0.44338179248761617 0 -16.801492948119545 0.5759690565864312 0.5429541275709424
10 200 0.3908544121148888 0 -16.85505581263506 0.47515398887698224 0.6128190301712066
11 220 0.36846596340801424 0 -16.847679822512777 0.4575715839653547 0.687849168183485
12 240 0.32446012295547505 0 -16.849695974886828 0.5063145483629858 0.5881050969404973
13 260 0.2569378080434577 0 -16.864422999467553 0.4759388793867836 0.6329713770624542
14 280 0.19908266800592556 0 -16.86630556313896 0.4898126511599745 0.6344511696076464
15 300 0.18803416930712288 0 -16.86565629978963 0.4981496834864436 0.6286015415596627
16 320 0.1817162894802265 0 -16.86614833152706 0.48210041845113305 0.6390150856232627
17 340 0.14126761781134256 0 -16.866277312777473 0.4895867321824685 0.6325502926743041
18 360 0.12003409473213529 0 -16.866162412489373 0.4831904436092074 0.6364117022867435
19 380 0.09872177552792895 0 -16.86629970520396 0.48781868248454785 0.6373710452204505
20 400 0.08375411951589402 0 -16.8662948368618 0.4903317977062023 0.6341942677881034
21 420 0.08009710972763727 0 -16.866332339835438 0.4885381795261361 0.6343529442298886
22 440 0.0709759617569649 0 -16.866332465781145 0.48865809092523826 0.6350926782505215
23 460 0.05959014209901966 0 -16.86633754282326 0.48726369973266737 0.6361178364976435
24 480 0.0529292190122392 0 -16.866342173064293 0.48770099434955094 0.6353449855536564
25 500 0.05128925524358835 0 -16.866343227944245 0.48712158870670286 0.635804536085985
26 520 0.038709663369324965 0 -16.86633887077268 0.4877646725857687 0.635550439997918
27 540 0.042141030960794953 0 -16.866343197263316 0.48777730607425385 0.6358697853658468
28 560 0.036840692782248365 0 -16.866342299370444 0.487662667794611 0.6358336823971679
29 580 0.03263211497156804 0 -16.866340915832172 0.4878385117081834 0.6355789500158049
30 600 0.029426795089064296 0 -16.86634224812864 0.48756899200710624 0.635590023169579
31 620 0.029025245441095287 0 -16.866344747717065 0.4877238974507574 0.6356832687310806
32 640 0.04828405655308484 0 -16.86634513036463 0.48807271252852735 0.6354125260245591
33 660 0.047571341175787596 0 -16.866340410444355 0.48782575113815185 0.6355659571723176
34 680 0.04475364335603445 0 -16.866341632363508 0.4880209248779599 0.6353803511344774
35 700 0.03743754628392905 0 -16.86634437335651 0.4882415980032313 0.635435664848584
36 720 0.039541667556454836 0 -16.866344766553173 0.48785613455437926 0.6355892695554377
37 740 0.04269311947409885 0 -16.866341589695136 0.4876917989987435 0.6356309428721894
38 760 0.03970552229831953 0 -16.86634287467279 0.4879619489294016 0.6353812473495436
39 780 0.04767743705599584 0 -16.866345803261957 0.48758432487439274 0.6356623765387802
40 800 0.03920527464384226 0 -16.86634155057378 0.48760153401535455 0.6356894284788333
41 820 0.0443849423400012 0 -16.866341804770947 0.4879159008937617 0.6355537939973263
42 840 0.04530040386059271 0 -16.866342825508454 0.4878046572200787 0.6355864076481401
43 860 0.04915123377599677 0 -16.866343770067402 0.4878744683236147 0.6356192584346043
44 880 0.04670165111228022 0 -16.866345088116105 0.4877758728269499 0.6356533575381057
45 900 0.05240970572856864 0 -16.866343833212735 0.4879316074861024 0.6355713344596612
46 920 0.04500425881580558 0 -16.866342724993164 0.4878058637943896 0.6356270952176961
47 940 0.03733164522604592 0 -16.866344313925772 0.48788047130323053 0.6356433143138598
48 960 0.03769369489674713 0 -16.866343272027805 0.48781137402398533 0.6356499276928677
49 980 0.044208167528229696 0 -16.86634646076691 0.4876844155578892 0.6356427621273564
50 1000 0.06164947724290357 0 -16.866342817216555 0.48763813479224427 0.635628863094199
51 1020 0.06282893364411792 0 -16.86634221966581 0.48765035006847235 0.6355923155247957
52 1040 0.05956064781742919 0 -16.86634621246804 0.4877687371549322 0.6355990991928486
53 1060 0.07551053440873465 0 -16.866344146974402 0.4875343847779945 0.635658264435349
54 1080 0.0644302270783421 0 -16.86634401208721 0.4877281057174512 0.6356442381776748
55 1100 0.04969688609977676 0 -16.866341772327562 0.4875759273385907 0.6356409808686174
56 1120 0.05349686873880763 0 -16.866344015628535 0.48759711984447507 0.6356760766524909
57 1140 0.051219516627997785 0 -16.866343411706968 0.48756242381779735 0.6356421571468854
58 1160 0.05245319836427306 0 -16.866342647437744 0.4876174748996338 0.6356811777413807
59 1180 0.05044209111420984 0 -16.86634297216445 0.48753426257812094 0.6357083029617506
60 1200 0.04911678888945709 0 -16.86634368217449 0.487580183979335 0.6356771312155574
61 1220 0.056908686415517044 0 -16.866341276068447 0.4874950129716382 0.6357326444324772
62 1240 0.042776024007146425 0 -16.86634460620482 0.48762069555243914 0.6356392862046165
63 1260 0.03951426002904012 0 -16.86634326388897 0.4875054119113338 0.6357266304917709
64 1280 0.03610658575732625 0 -16.86634415407348 0.4875513819140438 0.6357026699254906
65 1300 0.027184788694363728 0 -16.866343071656434 0.48756857744792104 0.6356818853782975
66 1320 0.02446420339584842 0 -16.86634640515121 0.4875300834262959 0.6356964364234219
67 1340 0.022487244066019367 0 -16.866344307788754 0.4875257337917813 0.6357120056429097
68 1360 0.021095828936326947 0 -16.86634615502301 0.4875228941377414 0.6357122898264217
69 1380 0.02561393042139336 0 -16.866342286202258 0.48756917032252356 0.6356881505536911
70 1400 0.024374569183574193 0 -16.866344467391126 0.48753518466973067 0.6357101237717865
71 1420 0.026758081924023232 0 -16.86634383595464 0.48754647254580585 0.6356934946767808
72 1440 0.02567396659856511 0 -16.866344207518274 0.48750804256945335 0.6357238599934447
73 1460 0.022310072468333546 0 -16.866344779621873 0.4875392644114762 0.6356998072318901
74 1480 0.03314582937193726 0 -16.866342147751862 0.4875662014474318 0.6356853076719283
75 1500 0.03052014566664161 0 -16.866344147164355 0.48750517953711636 0.635724005640213
76 1520 0.037672504912822785 0 -16.866343534005395 0.4875339450478777 0.6356923973982921
77 1540 0.03736502631692416 0 -16.866344623093905 0.4874305455326733 0.6357710470339509
78 1560 0.04219336362365519 0 -16.86634246871609 0.48752020298347043 0.6356999043252632
79 1580 0.03980349677116992 0 -16.86634418741627 0.48748504920660785 0.6357437480810628
80 1600 0.035215557071524003 0 -16.86634445728717 0.48752022478054147 0.6357033851386699
81 1620 0.039816905516406716 0 -16.86634445728717 0.48755778823366813 0.6356697865385339
82 1640 0.04417119780234649 0 -16.866344035257992 0.48753918782619965 0.6357088785173227
83 1660 0.03933928647798512 0 -16.866346572805497 0.48753179674898184 0.6357219409539886
84 1680 0.032222680800949664 0 -16.86634525145399 0.48757263763541103 0.635670034401945
85 1700 0.025831826773223387 0 -16.866343283967023 0.4875589145184869 0.6356793216472167
86 1720 0.025887783143390655 0 -16.866343755786165 0.4875345954589849 0.6357011912245798
87 1740 0.024423174631003738 0 -16.866343614876516 0.48754054650525336 0.6356899023746746
88 1760 0.020034403998428898 0 -16.86634314308532 0.48752530614892087 0.6357034753325419
89 1780 0.01657855723348494 0 -16.866345622954743 0.4875451613299251 0.6356898256453379
90 1800 0.016763419360031884 0 -16.866345050433953 0.4875331402733858 0.6356971504191284
91 1820 0.015089633745566123 0 -16.866345622954743 0.48753783327657385 0.6356967596846116
92 1840 0.017180205458794423 0 -16.866345542403007 0.48753965837806024 0.6356915348388639
93 1860 0.01623661327595998 0 -16.866345994015347 0.4875402563191915 0.6356896651003265
94 1880 0.013984065009541356 0 -16.866344106848565 0.48753874028707056 0.6356920506527151
95 1900 0.01105355958365057 0 -16.866345994015347 0.4875415589206997 0.6356887149576705
96 1920 0.01060834054155221 0 -16.866344106848565 0.4875420982759735 0.6356889357588297
97 1940 0.017094924248766526 0 -16.86634886513122 0.48753836011432017 0.6356923239735914
98 1960 0.015156399427439474 0 -16.86634886513122 0.4875383311028947 0.6356922692799105
99 1980 0.016243104033501522 0 -16.866345050433953 0.487539945285836 0.6356907244760225
100 2000 0.015523155165599978 0 -16.866344106848565 0.4875367133532189 0.6356937916067549
101 2020 0.015596894182025025 0 -16.866344106848565 0.4875368356256331 0.6356938981979113
102 2040 0.017764893993827503 0 -16.866345050433953 0.487539940488789 0.6356907168940157
103 2060 0.017971206917054096 0 -16.86634648599039 0.48753861762487705 0.635692257246203
104 2080 0.0178446519465419 0 -16.866345050433953 0.48754033844869804 0.6356901441346583
105 2100 0.016228839183560204 0 -16.86634314308532 0.48753708430004195 0.63569320400616
106 2120 0.01631064842690086 0 -16.86634459881163 0.4875412466153002 0.6356902757095038
107 2140 0.02046064336621157 0 -16.86634648599039 0.487538583711973 0.6356922500696535
108 2160 0.015783708877762703 0 -16.866345050433953 0.4875400852478431 0.6356901465938285
109 2180 0.01540705422260167 0 -16.866345994015347 0.48754028830599516 0.6356897645635311
110 2200 0.020428104569172562 0 -16.866345994015347 0.4875402774140629 0.6356898520944064
111 2220 0.0159400851574524 0 -16.866345542403007 0.4875414279009551 0.6356898579893696
112 2240 0.022420188981213885 0 -16.866345090765712 0.48753875939017144 0.6356934806303617
113 2260 0.0283058070523176 0 -16.866345090765712 0.4875386566674993 0.6356933890708932
114 2280 0.028269361718968843 0 -16.866345582710814 0.48754259015334944 0.6356905078993894
115 2300 0.023909051595817202 0 -16.866345582710814 0.48754262775202184 0.6356904776840486
116 2320 0.020135950963990012 0 -16.866345602840763 0.4875442806657013 0.6356899708129119
117 2340 0.019916783306979956 0 -16.866345582710814 0.48754235585751626 0.6356907490664161
118 2360 0.033778659236495576 0 -16.86634367536218 0.4875444816828527 0.635688660602592
119 2380 0.028720922893171064 0 -16.866346034363076 0.4875385513632693 0.6356933648095197
120 2400 0.030952105531941623 0 -16.866345542403007 0.4875397573966993 0.6356915925505945
121 2420 0.04003663825259241 0 -16.86634459881163 0.48753866686077996 0.6356925963893817
122 2440 0.04529541361237314 0 -16.86634607464693 0.487533672033559 0.6356992781977252
123 2460 0.03632760653205972 0 -16.86634459881163 0.487540738605291 0.6356911757101391
124 2480 0.033145435222803145 0 -16.866343755786165 0.4875419522166555 0.6356942457146375
125 2500 0.03418455148004138 0 -16.866347490059447 0.48754253722643304 0.6356908681590709
126 2520 0.05816452743623971 0 -16.866343324075213 0.487545786057312 0.635692935590096
127 2540 0.0889210430162868 0 -16.866344387717696 0.48754772998379536 0.6356958256534465
128 2560 0.08674135387700031 0 -16.86634336411953 0.4875533048724019 0.635687551347331
129 2580 0.08165714099269902 0 -16.866345663134798 0.487547471166758 0.635689530119929
130 2600 0.07915432956085201 0 -16.866342771982797 0.48754640126456583 0.6356889506979796
131 2620 0.06578417705225448 0 -16.86634619511523 0.4875478246502587 0.635691568841446
132 2640 0.06541462928582867 0 -16.866346114866907 0.4875432963644484 0.6356923756639756
133 2660 0.05745671161777175 0 -16.86634525145399 0.48754496269336633 0.6356947242507941
134 2680 0.04332680953149993 0 -16.866342420446312 0.4875474675320892 0.6356935152321076
135 2700 0.04651616885377894 0 -16.866342832204968 0.4875469515712063 0.6356910868629324
136 2720 0.034484287712631644 0 -16.86634619511523 0.48754782640195393 0.6356915710492652
137 2740 0.035028744336433715 0 -16.866344267728472 0.4875448554851318 0.6356932918948625
138 2760 0.03053040236095505 0 -16.866344267728472 0.48754514450703157 0.6356929098298878
139 2780 0.03740702026730949 0 -16.86634475959572 0.4875448439418888 0.6356937443349561
140 2800 0.03657189664520937 0 -16.866342832204968 0.4875445402272178 0.6356932239391329
141 2820 0.032631650362388756 0 -16.8663447395536 0.48754534640280256 0.6356926957546891
142 2840 0.030717303304845275 0 -16.866342832204968 0.4875446427231167 0.6356932972552001
143 2860 0.027551762619759668 0 -16.866344267728472 0.4875446711213134 0.6356933172809012
144 2880 0.02244091894038027 0 -16.86634568320087 0.4875448246911671 0.6356929549675018
145 2900 0.02026174942525922 0 -16.866344267728472 0.48754471054244686 0.6356933161668303
146 2920 0.026949111132873797 0 -16.86634568320087 0.4875448323987477 0.6356928084363713
147 2940 0.022369245580273946 0 -16.86634568320087 0.4875448358614345 0.6356928606828968
148 2960 0.019353280878587193 0 -16.86634568320087 0.4875447123639016 0.6356928824703247
149 2980 0.014702448374626318 0 -16.866344267728472 0.48754473712658086 0.6356932287553847
150 3000 0.01580639526859488 0 -16.86634568320087 0.48754467276457936 0.6356928327219274
151 3020 0.013832733053828867 0 -16.86634568320087 0.4875447174250165 0.6356928909939012
152 3040 0.011215583642609092 0 -16.86634568320087 0.4875447051367998 0.6356929226956891
153 3060 0.012141726356890323 0 -16.86634568320087 0.487544813043453 0.6356929116924508
154 3080 0.013041613762643752 0 -16.86634568320087 0.4875447666960917 0.635692855421959
155 3100 0.015921613882177436 0 -16.86634568320087 0.4875448057851679 0.6356928868603708
156 3120 0.018320287211632456 0 -16.86634568320087 0.48754479894004965 0.6356927957969195
157 3140 0.021681026263540744 0 -16.86634568320087 0.48754482712994873 0.6356927738401705
158 3160 0.02006624886240117 0 -16.86634568320087 0.48754470655256754 0.6356927971572895
159 3180 0.01634774137569055 0 -16.86634568320087 0.4875447768168386 0.6356928597191763
160 3200 0.013782714725141134 0 -16.86634568320087 0.4875446934048233 0.6356929327520429
161 3220 0.016258651558979924 0 -16.86634568320087 0.48754470374678327 0.635692823251696
162 3240 0.01706970067479025 0 -16.86634568320087 0.48754478694413583 0.6356928743910646
162 3240 0.01706970067479025 0 -16.86634568320087 0.48754478694413583 0.6356928743910646
